Sensor Name,Sensor Type,Timestamp,Temperature,Humidity,Dew Point,Heat Index,Feels Like,Wind Chill,Barometric Pressure,Accumulated Rain,Wind Speed,Wind Average,Wind Direction,Wired Sensor Temperature,Wired Sensor Humidity,Soil & Liquid Temperature,Water Detected
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 17:05,53.2,61,40,51,49.3,53,30.23,0,3,5,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 17:10,52.8,60,39,51,46.5,51,30.23,0,7,5,135,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 17:15,52.6,63,40,51,48.8,53,30.24,0,4,5,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 17:20,52.8,65,41,51,48.6,52,30.23,0,4,5,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 17:25,52.6,63,40,51,48.2,52,30.23,0,4,4,135,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 17:30,52.3,61,39,50,46.6,50,30.23,0,6,5,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 17:35,52.5,61,39,50,45.1,49,30.24,0,8,6,338,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 17:40,52.3,63,40,50,49,52,30.24,0,3,6,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 17:45,52.3,61,39,50,46,50,30.24,0,7,5,338,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 17:50,51.9,61,39,50,43.8,48,30.24,0,8,5,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 17:55,51.5,61,38,49,46.7,51,30.24,0,4,5,248,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 18:00,,,,,,,30.24,0,6,6,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 18:05,51,63,39,49,45.7,49,30.25,0,5,7,338,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 18:10,50.7,65,39,49,47.2,51,30.24,0,6,6,225,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 18:15,50.7,63,39,48,44.3,48,30.25,0,7,5,225,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 18:20,50.5,65,39,48,44.7,48,30.25,0,6,5,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 18:25,50.3,65,39,48,46.8,50,30.24,,2,5,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 18:30,50.1,65,39,48,43.1,47,30.24,0,9,5,23,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 18:35,50,65,39,48,44.2,48,30.25,0,5,5,135,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 18:40,49.8,65,39,48,44.5,48,30.25,0,5,6,338,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 18:45,49.6,68,39,47,44.5,48,30.25,0,5,6,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 18:50,49.4,66,39,47,45.2,49,30.25,0,3,5,338,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 18:55,49.4,68,39,47,44.8,48,30.25,,4,5,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 19:00,49.2,66,38,47,42.7,46,30.25,0,4,4,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 19:05,,,,,,,30.26,0,9,5,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 19:10,48.9,66,38,47,42.4,46,30.25,0,7,5,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 19:15,48.5,68,38,46,44.3,48,30.25,0,3,5,338,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 19:20,48.5,66,38,46,43.6,47,30.26,0,3,5,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 19:25,48.4,66,38,46,43.5,47,30.26,,4,4,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 19:30,48.2,68,38,46,43.9,48,30.27,0,3,4,23,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 19:35,48,68,38,46,43.7,47,30.27,0,3,4,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 19:40,47.7,68,38,45,43.9,48,30.27,0,2,4,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 19:45,47.5,68,37,45,43.7,48,30.27,0,2,3,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 19:50,47.3,69,38,45,41.3,44,30.27,0,6,3,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 19:55,47.1,69,37,45,42.2,46,30.27,0,3,3,23,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 20:00,46.9,70,38,45,42.5,46,30.28,0,6,4,0,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 20:05,46.7,70,37,44,42.3,46,30.28,0,3,4,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 20:10,46.5,70,37,44,41.5,45,30.28,0,2,3,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 20:15,46.4,70,37,44,42,46,30.28,0,4,3,23,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 20:20,46.4,70,37,44,40.8,44,30.28,0,7,3,248,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 20:25,46.1,70,37,44,41.6,45,30.29,0,3,4,338,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 20:30,46.1,71,37,44,42.2,46,30.28,0,2,3,0,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 20:35,45.9,71,37,44,39.8,43,30.29,0,4,3,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 20:40,45.9,71,37,44,42,46,30.29,0,1,3,135,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 20:45,45.9,71,37,44,42,46,30.29,0,3,3,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 20:50,45.9,70,37,43,40.8,44,30.29,0,5,3,203,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 20:55,45.7,71,37,43,42.3,46,30.29,0,1,3,315,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 21:00,45.7,73,38,43,41.3,45,30.29,0,3,3,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 21:05,45.7,73,38,43,41.9,46,30.29,0,2,3,135,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 21:10,45.5,71,37,43,41.5,46,30.29,0,2,3,225,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 21:15,45.5,71,37,43,42.1,46,30.29,0,1,3,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 21:20,45.5,71,37,43,41,45,30.28,0,3,3,135,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 21:25,45.2,71,36,43,41.2,45,30.28,0,2,3,135,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 21:30,45.2,71,36,43,40.6,44,30.28,0,3,3,0,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 21:35,45.2,73,37,43,41.3,45,30.28,0,1,3,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 21:40,,,,,,,30.28,0,5,3,203,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 21:45,45,73,37,43,41.1,45,30.28,0,2,3,0,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 21:50,45,73,37,43,41.1,45,30.28,0,2,3,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 21:55,45,73,37,43,41.1,45,30.28,0,3,3,0,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 22:00,45,73,37,43,40,43,30.28,0,4,3,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 22:05,45,73,37,43,41.1,45,30.28,0,4,3,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 22:10,45,74,37,43,41.1,45,30.29,0,2,2,0,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 22:15,45,74,37,43,40.6,44,30.29,0,3,2,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 22:20,,,,,,,30.29,0,4,2,203,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 22:25,45,74,37,43,40.6,44,30.29,0,3,2,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 22:30,45,74,37,43,41.1,45,30.28,0,2,2,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 22:35,45,74,37,43,41.1,45,30.29,0,2,2,0,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 22:40,45,74,37,43,41.1,45,30.29,0,2,2,0,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 22:45,45,74,37,43,41.1,45,30.29,0,2,2,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 22:50,45,74,37,43,41.1,45,30.3,0,2,2,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 22:55,45,73,37,43,41.1,45,30.3,0,4,3,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 23:00,45,73,37,43,40,43,30.3,0,4,3,0,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 23:05,45,73,37,43,41.1,45,30.3,0,2,3,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 23:10,,,,,,,30.3,0,3,4,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 23:15,44.8,73,37,42,40.8,45,30.3,0,3,4,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 23:20,44.6,74,37,42,41.8,45,30.29,0,0,3,135,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 23:25,44.4,74,37,42,40.4,44,30.29,0,2,2,135,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 23:30,44.2,75,37,42,39.7,43,30.29,0,3,2,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 23:35,44.2,75,37,42,41.4,44,30.3,0,0,2,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 23:40,44,75,37,42,39.5,43,30.3,0,2,2,293,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 23:45,44,75,37,42,39.5,43,30.3,0,2,2,248,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 23:50,43.9,75,36,42,38.8,42,30.3,0,2,2,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/21/17 23:55,43.6,75,36,41,39.6,44,30.3,0,0,2,0,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 0:00,,,,,,,30.3,0,2,2,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 0:05,43.6,76,37,41,40.7,44,30.3,0,0,2,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 0:10,43.4,76,36,41,40,43,30.3,0,1,2,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 0:15,43.2,76,36,41,39.7,43,30.29,0,1,2,23,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 0:20,43.2,78,37,41,40.4,43,30.28,0,2,1,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 0:25,43.2,78,37,41,38.1,41,30.28,0,2,1,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 0:30,,,,,,,30.28,0,4,2,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 0:35,43.2,78,37,41,39.3,43,30.28,0,2,2,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 0:40,43.4,78,37,41,40.1,43,30.29,0,1,2,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 0:45,43.4,78,37,41,40.6,43,30.29,0,3,2,338,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 0:50,43.4,79,37,41,40.1,43,30.29,0,1,2,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 0:55,43.4,79,37,41,40.7,43,30.29,0,2,1,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 1:00,43.4,79,37,41,40.1,43,30.3,0,1,1,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 1:05,43.6,79,38,41,39.2,42,30.3,0,1,1,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 1:10,43.6,79,38,41,40.4,44,30.29,0,1,1,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 1:15,43.6,79,38,41,39.8,44,30.29,0,2,2,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 1:20,43.6,79,38,41,39.8,44,30.28,0,2,2,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 1:25,43.6,79,38,41,39.8,44,30.29,0,2,2,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 1:30,43.9,79,38,42,39.6,43,30.28,0,2,3,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 1:35,43.9,79,38,42,39.6,43,30.27,0,3,2,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 1:40,44,79,38,42,39.1,42,30.27,0,4,3,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 1:45,44,79,38,42,40.8,44,30.28,0,1,2,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 1:50,43.9,79,38,42,39.6,43,30.28,0,3,2,23,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 1:55,43.9,79,38,42,40.7,44,30.28,0,1,2,23,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 2:00,43.9,78,37,42,39,42,30.28,0,6,3,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 2:05,43.9,76,37,42,40,44,30.28,0,2,3,23,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 2:10,43.6,76,37,41,40.2,44,30.28,0,2,3,338,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 2:15,43.6,76,37,41,39.1,42,30.28,0,3,3,23,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 2:20,43.6,76,37,41,38.5,41,30.28,0,4,3,338,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 2:25,43.2,76,36,41,39.2,43,30.27,0,2,3,23,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 2:30,43.2,78,37,41,38.7,42,30.28,0,3,3,23,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 2:35,43.2,78,37,41,39.3,43,30.28,0,2,3,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 2:40,43.2,79,37,41,39.3,43,30.28,0,2,3,158,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 2:45,43.2,79,37,41,39.3,43,30.28,0,2,3,0,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 2:50,43.2,79,37,41,36.5,39,30.28,0,4,2,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 2:55,43,79,37,41,38.5,42,30.28,0,4,3,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 3:00,42.7,79,37,40,37.6,40,30.28,0,4,3,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 3:05,42.5,79,36,40,38.5,43,30.28,0,5,3,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 3:10,42.5,79,36,40,37.9,41,30.28,0,3,4,248,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 3:15,42.4,80,37,40,38.4,42,30.28,0,2,3,315,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 3:20,42.3,80,37,40,38.3,42,30.28,0,2,3,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 3:25,42.1,81,37,40,38.1,42,30.28,0,2,3,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 3:30,41.9,81,36,40,37.9,42,30.27,0,4,3,0,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 3:35,41.9,81,36,40,37.9,42,30.27,0,2,3,23,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 3:40,41.9,81,36,40,37.9,42,30.27,0,2,3,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 3:45,41.7,81,36,39,36.6,39,30.27,0,4,2,0,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 3:50,41.7,81,36,39,37.7,42,30.26,0,4,3,23,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 3:55,41.9,81,36,40,37.9,42,30.26,0,2,3,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 4:00,41.9,81,36,40,37.4,41,30.26,0,3,3,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 4:05,41.7,81,36,39,37.1,40,30.26,0,2,3,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 4:10,41.7,81,36,39,37.7,42,30.26,0,5,3,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 4:15,41.9,81,36,40,35.1,37,30.26,0,7,3,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 4:20,41.9,81,36,40,37.4,41,30.26,0,3,3,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 4:25,42.1,81,37,40,38.1,42,30.26,0,4,4,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 4:30,41.9,81,36,40,36.8,40,30.26,0,4,4,0,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 4:35,41.9,81,36,40,35.7,38,30.25,0,6,4,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 4:40,41.9,81,36,40,37.4,41,30.25,0,2,4,0,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 4:45,41.9,81,36,40,37.9,42,30.25,0,2,3,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 4:50,41.9,81,36,40,35.7,38,30.25,0,6,4,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 4:55,41.9,81,36,40,36.8,40,30.25,0,3,4,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 5:00,41.9,81,36,40,36.8,40,30.25,0,4,5,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 5:05,41.7,81,36,39,37.7,42,30.27,0,2,5,293,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 5:10,41.5,81,36,39,37.4,41,30.27,0,2,4,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 5:15,41.5,81,36,39,36.9,40,30.27,0,1,3,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 5:20,41.5,81,36,39,37.4,41,30.28,0,1,2,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 5:25,41.5,81,36,39,36.9,40,30.28,0,3,2,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 5:30,41.5,81,36,39,36.3,39,30.28,0,4,3,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 5:35,41.5,81,36,39,38,42,30.28,0,1,3,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 5:40,41.4,81,36,39,36.2,39,30.28,0,4,3,135,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 5:45,41.4,81,36,39,35.6,38,30.29,0,5,4,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 5:50,41.4,81,36,39,36.8,40,30.29,0,6,4,0,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 5:55,41.4,81,36,39,36.2,39,30.3,0,4,4,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 6:00,41.1,83,36,39,37.1,41,30.29,0,2,3,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 6:05,40.9,83,36,39,36.3,39,30.29,0,3,3,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 6:10,40.9,83,36,39,36.9,41,30.29,,2,3,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 6:15,40.9,83,36,39,35.7,38,30.3,0,4,3,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 6:20,40.7,83,36,38,35.5,38,30.3,0,4,3,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 6:25,40.7,83,36,38,35.5,38,30.29,0,4,4,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 6:30,40.7,83,36,38,36.6,41,30.29,0,2,4,315,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 6:35,40.7,83,36,38,36.6,41,30.29,0,3,4,23,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 6:40,40.7,85,37,38,36.2,39,30.3,0,3,4,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 6:45,40.7,85,37,38,37.3,41,30.3,0,2,3,338,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 6:50,40.7,85,37,38,36.7,41,30.3,0,2,3,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 6:55,40.7,85,37,38,36.7,41,30.31,0,3,3,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 7:00,40.5,85,36,38,34.8,37,30.3,0,5,3,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 7:05,40.5,85,36,38,35.9,39,30.31,0,3,3,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 7:10,40.5,85,36,38,34.8,37,30.31,0,5,3,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 7:15,40.5,85,36,38,35.9,39,30.3,0,4,4,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 7:20,40.5,86,37,38,36,39,30.31,0,2,3,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 7:25,40.7,86,37,39,36.2,39,30.31,0,3,3,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 7:30,40.7,86,37,39,36.2,39,30.31,0,3,3,23,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 7:35,40.9,85,37,39,36.4,39,30.32,0,3,3,180,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 7:40,40.9,85,37,39,36.4,39,30.31,0,3,3,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 7:45,41.1,85,37,39,36.6,40,30.31,0,3,3,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 7:50,41.1,85,37,39,36.6,40,30.31,0,4,3,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 7:55,41.1,85,37,39,36.6,40,30.31,0,3,3,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 8:00,41.4,85,37,39,34.2,36,30.31,0,2,3,0,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 8:05,41.5,85,37,39,35.4,38,30.31,0,4,3,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 8:10,41.7,83,37,39,37.2,40,30.31,0,3,3,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 8:20,41.9,83,37,40,37.5,41,30.3,0,3,3,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 8:25,42.1,83,37,40,36,38,30.3,0,3,4,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 8:30,42.3,83,38,40,37.4,40,30.3,0,4,4,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 8:35,42.5,83,38,40,38.2,41,30.3,0,4,3,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 8:40,43,81,38,41,37.5,40,30.3,0,6,4,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 8:45,43.2,81,38,41,36.6,39,30.31,0,7,4,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 8:50,44,80,38,42,39.8,43,30.31,0,6,4,23,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 8:55,44.8,78,38,43,40.6,44,30.31,0,3,4,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 9:00,45,78,39,43,38.6,41,30.3,0,7,5,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 9:05,45,78,39,43,38,41,30.31,0,8,5,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 9:10,44.6,79,38,42,41,45,30.31,0,4,6,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 9:15,44.6,78,38,42,39.2,42,30.31,0,8,6,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 9:20,44.6,79,38,42,39.8,43,30.31,0,4,5,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 9:25,44.8,76,38,43,41,45,30.32,0,2,4,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 9:30,45,76,38,43,40.7,44,30.32,0,3,4,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 9:35,45.2,75,38,43,39.7,43,30.32,0,7,4,68,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 9:40,45.2,75,38,43,40.3,43,30.32,0,4,4,135,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 9:45,45.2,76,38,43,40.4,43,30.33,0,5,5,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 9:50,45.2,74,37,43,39.7,43,30.33,0,6,5,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 9:55,45.7,75,38,43,42,46,30.33,0,2,5,45,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 10:00,45.7,75,38,43,40.3,43,30.34,0,5,4,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 10:05,45.9,75,38,44,42.3,46,30.34,0,2,4,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 10:10,46.1,75,39,44,42.5,46,30.34,0,2,4,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 10:15,46.1,74,38,44,39.6,42,30.35,0,6,4,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 10:20,46.1,73,38,44,40.1,43,30.35,0,6,4,270,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 10:25,46.9,74,39,45,42.8,46,30.34,0,3,5,113,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 10:30,47.5,70,38,45,41,44,30.34,0,5,4,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 10:35,47.7,71,39,46,41.9,45,30.34,0,6,5,90,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 10:40,48.4,70,39,46,43.7,47,30.33,0,4,5,135,,,,
5-in-1 Weather Station,5-in-1 Weather Station,4/22/17 10:45,48.6,69,39,46,42.8,46,30.33,0,6,5,68,,,,
